DEPT,DTCO,DTSM,ECGR,Fac,PHIE_fin,RD,RHOB,SWE_INDO,TNPH,VSH_FINAL
4706,63.50979996,125.8618012,87.10600281,0,0,2.429399967,2.70449996,1,0.185849994,0.6276351
4706.5,53.43849945,94.46029663,114.0807037,0,0,4.481599808,2.6881001,1,0.198785991,0.7390236
4707,56.312603,104.6554031,132.6038971,0,0,7.799900055,2.587300062,1,0.094618999,0.6052606
4707.5,60.56669998,112.198494,76.12290192,0,0.019922316,9.861200333,2.5631001,1,0.071419001,0.3412889
4708,70.8030014,120.3024979,81.05149841,0,0,7.311500073,2.584800005,1,0.173160002,0.5131819
4708.5,75.04599762,122.4664002,127.5966034,0,0,4.337500095,2.477200031,1,0.134398997,0.5727275
4709,62.88840103,103.8286896,139.8020935,0,0,5.845799923,2.474400044,1,0.262040019,0.7930408
4709.5,63.05480194,103.7837982,116.691597,0,0,16.51169968,2.667500019,1,0.160774991,0.6842294
4710,69.43720245,112.2987976,125.3780975,0,0,19.84830093,2.693100214,1,0.155726001,0.7264877
4710.5,62.96400452,112.0964966,126.3054962,0,0,14.14120007,2.698699951,1,0.119599998,0.6839485
4711,62.97589874,104.273201,138.8235016,0,0,18.1923008,2.664400101,1,0.121084005,0.7129949
4711.5,63.42510223,104.7284012,109.9940033,0,0,20.12000084,2.681200028,1,0.226193994,0.7566513
4712,64.5951004,111.879097,140.9685059,0,0,21.54409981,2.633500099,1,0.206613004,0.8158057
4712.5,63.83679962,114.7385025,126.4981995,0,0,17.19960022,2.857599735,1,0.188924015,0.8777
4713,60.40919876,104.3630981,114.1675034,0,0,19.65250015,2.877599955,1,0.263593018,0.9006442
4713.5,59.31720352,104.3572006,111.4095001,0,0,22.66419983,2.906800032,1,0.344781011,0.8900365
4714,61.26280212,101.688797,31.49620056,0,0.030335039,29.84000015,2.700200081,0.8310781,0.193286985,0.4213035
4714.5,64.24649811,97.99669647,35.55899811,1,0.084313169,19.80529976,2.538800001,0.5795366,0.190599993,0.3337894
4715,57.10520172,91.76709747,32.13610077,1,0.07894668,29.34880066,2.521699905,0.5407504,0.135712996,0.2347949
4715.5,62.49439621,103.8391037,31.36429977,1,0.089699544,62.38349915,2.484699965,0.345365,0.121091992,0.1889705
4716,61.33420181,113.4048004,31.74099922,1,0.099977538,102.4934006,2.459500074,0.2465469,0.125337005,0.1807144
4716.5,59.38380051,86.03910065,47.3757019,1,0.07894326,61.56389999,2.491100073,0.364536,0.128374994,0.2644872
4717,61.9353981,112.3364029,29.64509964,1,0.081827447,73.39569855,2.498600006,0.3488179,0.108823992,0.1740945
4717.5,69.48690033,112.8852997,34.29339981,1,0.074320942,34.00149918,2.500299931,0.5620348,0.087236993,0.1634076
4718,68.00270081,120.0698013,70.63610077,0,0.037703842,13.61060047,2.581099987,1,0.151759997,0.4414868
4718.5,72.51080322,105.4048996,69.36769867,0,0.059124365,18.32530022,2.528100014,0.7312779,0.157117993,0.4112999
4719,68.41100311,113.8976975,82.21859741,0,0.044772334,30.4715004,2.530800104,0.6604388,0.135537997,0.4327874
4719.5,66.39610291,104.153801,72.54100037,0,0.068983719,41.90060043,2.517299891,0.4211408,0.188462004,0.4598467
4720,61.34629822,93.81680298,56.19250107,1,0.045624025,76.06469727,2.556099892,0.4656051,0.112504996,0.3166806
4720.5,61.09469605,112.0859985,49.7643013,1,0.051363453,85.19139862,2.546999931,0.4231876,0.106815003,0.278544
4721,64.84059906,103.9147034,66.1065979,0,0.036762796,61.86750031,2.572900057,0.5461561,0.125198007,0.3825759
4721.5,70.92289734,113.9431992,61.14799881,1,0.057183616,51.53929901,2.535099983,0.4660141,0.139566004,0.3599217
4722,69.20210266,104.8136978,53.08119965,1,0.067820616,43.38570023,2.513000011,0.4732813,0.130115002,0.302313
4722.5,71.48819733,112.2005997,58.2663002,1,0.042085003,36.83720017,2.562700033,0.6945765,0.112946995,0.3293301
4723,66.27110291,112.7341003,61.36750031,0,0.001239225,28.66320038,2.687200069,1,0.128541008,0.4393658
4723.5,62.12979889,104.1920013,83.96749878,0,0,17.33040047,2.655100107,1,0.140676007,0.5231554
4724,59.47409439,69.26180267,100.729599,0,0,15.1196003,2.611299992,1,0.181107998,0.616099
4724.5,58.97299957,103.0819016,62.66880035,1,0.079498678,23.04540062,2.483200312,0.5528639,0.15586701,0.3561518
4725,62.27669907,86.23529816,54.61330032,1,0.064912841,48.33259964,2.504199982,0.4753583,0.108957008,0.2737592
4725.5,62.95729828,95.83699799,63.17490006,1,0.059972864,99.98989868,2.505300045,0.3379046,0.113008,0.3129233
4726,63.50929642,90.09190369,61.60990143,1,0.060893204,71.5483017,2.515000105,0.3885686,0.126445994,0.3313151
4726.5,60.4280014,98.21920013,52.31779862,1,0.074683815,69.93070221,2.485100031,0.3586956,0.114122003,0.2602462
4727,60.85829926,120.0354996,53.0401001,1,0.122354001,90.39820099,2.349900007,0.2179321,0.122354001,0.1910068
4727.5,56.8105011,105.1144104,48.96070099,1,0.075168401,103.8756027,2.492199898,0.2931871,0.119199,0.2586737
4728,68.92639923,125.2093964,48.49950028,1,0.098368242,190.6665039,2.443100214,0.1745757,0.137730002,0.252065
4728.5,63.165905,97.94229889,34.85689926,1,0.10309159,505.3125916,2.453700066,0.1061779,0.138385996,0.207025
4729,68.33049774,101.4695969,42.35469818,1,0.095214859,375.978302,2.442399979,0.1354233,0.095441997,0.1699902
4729.5,65.66840363,105.0117035,45.9056015,1,0.056530479,128.8609924,2.538399935,0.3284328,0.105599001,0.2567355
4730,66.96700287,111.0411987,44.57550049,1,0.118962035,63.66659927,2.400599957,0.2634836,0.136480004,0.2090695
4730.5,69.01450348,96.70330048,18.62969971,1,0.10645844,100.990799,2.468899965,0.23993,0.134642005,0.1488429
4731,57.48680115,89.76580048,12.28950024,1,0.091812,274.9104919,2.373600006,0.1846581,0.091812,0.00880577
4731.5,64.3565979,105.4330978,15.82719994,1,0.077460997,187.0350037,2.47300005,0.2529973,0.077460997,0.06215119
4732,65.08860016,128.0776062,26.06480026,1,0.074150957,56.11869812,2.531800032,0.427204,0.117018007,0.1920222
4732.5,80.27960205,151.1316071,28.16670036,1,0.042727347,19.63050079,2.663399935,0.8986486,0.183521003,0.3724249
4733,76.8381958,146.9665985,19.56439972,0,0,4.629899979,2.916500092,1,0.456869006,1
4733.5,74.18280029,147.7987061,24.86759949,0,0,4.11619997,2.897000074,1,0.526358962,1
4734,72.26999664,140.7084961,20.3470993,0,0,4.293300152,2.84800005,1,0.516196013,1
4734.5,76.90880585,149.7102051,19.36440086,0,0,4.006400108,2.739000082,1,0.510879993,1
4735,77.94330597,149.1040955,22.24900055,0,0,3.22420001,2.625799894,1,0.509045959,1
4735.5,72.69419861,142.5960999,23.42860031,0,0,2.677000046,2.703999996,1,0.504163027,1
4736,71.44719696,142.4597015,24.35810089,0,0,2.59739995,2.825000048,1,0.493764013,1
4736.5,84.27919769,163.2478943,27.4734993,0,0,2.425699949,2.849900007,1,0.476624996,1
4737,84.40599823,166.5670929,33.55870056,0,0,2.033299923,2.830199957,1,0.501357973,1
4737.5,86.4240036,165.7662964,38.57009888,0,0,1.921499968,2.713099957,1,0.461859018,1
4738,82.47789002,155.9810028,40.22660065,0,0,1.90929997,2.738600016,1,0.473324001,1
4738.5,82.05599976,161.2046051,42.71889877,0,0,2.019099951,2.778899908,1,0.402629018,1
4739,78.79309082,141.2021942,40.59899902,0,0,2.752199888,2.701100111,1,0.350511015,0.9813404
4739.5,56.81240082,111.8443985,20.86300087,0,0,8.322699547,2.743299961,1,0.276427001,0.8595424
4740,52.77209854,104.1043015,11.6505003,0,0,37.82580185,2.734699965,1,0.195358008,0.6529499
4740.5,58.50900269,104.0133896,9.656999588,0,0,40.99909973,2.738899946,1,0.199932993,0.6695799
4741,57.16220093,104.3146057,21.54899979,0,0,28.89170075,2.772699833,1,0.228087008,0.7825639
4741.5,58.88080216,106.2916031,17.56369972,0,0,15.82120037,2.743700028,1,0.255066007,0.8086751
4742,59.7519989,111.530098,11.54609966,0,0,14.33199978,2.717600107,1,0.271026015,0.8121512
4742.5,60.38740158,106.6727982,21.99270058,0,0,14.88160038,2.665999889,1,0.230874002,0.6464731
4743,60.34619904,110.9143982,11.98040009,0,0,22.93580055,2.709000111,1,0.245841011,0.740037
4743.5,60.36530304,111.4738007,10.22089958,0,0,64.98480225,2.813699961,1,0.208244994,0.7896873
4744,60.43440247,112.6079025,11.29489994,0,0,97.38950348,2.763000011,1,0.216023013,0.740552
4744.5,62.75590134,119.308403,14.36050034,0,0,91.35590363,2.680500031,1,0.233752996,0.6728067
4745,69.25270081,126.0279999,13.4449997,0,0,54.87730026,2.619199991,1,0.273763001,0.6870477
4745.5,74.66950226,131.1226044,14.15149975,0,0,39.19689941,2.626899958,1,0.294748008,0.7478505
4746,76.72840118,133.277298,12.73929977,0,0,47.32180023,2.568500042,1,0.29806602,0.6776778
4746.5,74.64129639,133.858902,11.53549957,0,0,81.48239899,2.613600016,1,0.312094003,0.7717922
4747,71.35520172,134.8726959,10.64480019,0,0,90.74849701,2.598999977,1,0.319316983,0.7696341
4747.5,75.24939728,147.7276001,10.19690037,0,0,26.06489945,2.651900053,1,0.350713015,0.9159816
4748,86.48390961,160.7942047,31.47550011,0,0,7.347199917,2.609499931,1,0.465201974,1
4748.5,85.32099915,156.9877014,50.7798996,0,0,4.139999867,2.554899931,1,0.548017979,1
4749,84.42769623,157.3327942,40.48310089,0,0,4.077700138,2.578700066,1,0.569875956,1
4749.5,83.4885025,157.1401978,21.12330055,0,0,3.642800093,2.665100098,1,0.573895991,1
4750,84.50640106,158.8251038,22.5468998,0,0,1.727699995,2.963500023,1,0.561304987,1
4750.5,84.91159821,165.4203949,21.5435009,0,0,1.116899967,2.700500011,1,0.538525999,1
4751,83.69680023,162.661499,20.54000092,0,0,1.098500013,2.622400045,1,0.550606966,1
4751.5,87.59660339,167.6477051,24.09830093,0,0,1.053900003,2.717700005,1,0.564584017,1
4752,87.96669769,168.0496063,26.47260094,0,0,1.00759995,2.704600096,1,0.544911981,1
4752.5,86.08999634,165.9017029,21.24020004,0,0,0.985499978,2.704600096,1,0.541909993,1
4753,87.14679718,162.5980988,22.84460068,0,0,0.953299999,2.707999945,1,0.562224984,1
4753.5,80.83869934,156.5690002,17.72599983,0,0,1.027400017,2.68659997,1,0.545700014,1
4754,80.23300171,156.491806,21.06550026,0,0,1.132200003,2.696899891,1,0.51630199,1
4754.5,88.82730103,173.3890991,26.54920006,0,0,1.038100004,2.612600088,1,0.535395026,1
4755,85.87799835,166.8789978,28.77949905,0,0,0.92900002,2.645200014,1,0.544023037,1
4755.5,86.82530212,169.0984039,32.65169907,0,0,0.939400017,2.57310009,1,0.532841981,1
4756,88.25779724,168.5677948,37.48939896,0,0,0.799000025,2.598099947,1,0.558144987,1
4756.5,90.66449738,176.219101,41.20029831,0,0,0.72359997,2.358500004,1,0.534518004,0.9656268
4757,92.53600311,184.5354004,49.95439911,0,0,0.814400017,2.190900087,1,0.521703005,0.7104886
4757.5,104.9039002,192.078598,47.97589874,0,0,0.807699978,2.269200087,1,0.51543498,0.8001949
4758,98.71820068,177.1152954,43.93880081,0,0,0.804199994,2.412699938,1,0.509944022,0.9790287
4758.5,100.4561997,193.5187988,34.5658989,0,0,0.939999998,2.116600037,1,0.516865969,0.5994124
4759,82.96800232,157.4877014,17.51210022,0,0,1.181800008,2.308000088,1,0.494394988,0.801491
4759.5,63.2220993,120.2126007,9.176199913,0,0,2.112999916,2.637000084,1,0.419883996,1
4760,66.48179627,119.3990021,11.36970043,0,0,6.571700096,2.663599968,1,0.320423007,0.8587503
4760.5,61.31629944,110.3784027,10.61100006,0,0,16.22120094,2.668200016,1,0.292339981,0.7973282
4761,54.54339981,87.51090241,9.176199913,0,0,35.69350052,2.688299894,1,0.263797998,0.7555451
4761.5,55.43529511,93.4559021,8.460300446,0,0,93.52739716,2.601399899,1,0.240023002,0.5820343
4762,52.77140045,96.55020142,7.734399796,0,0,200.675705,2.664400101,1,0.244184002,0.676361
4762.5,55.24720001,103.9859009,7.816800118,0,0,205.3491974,2.684299946,1,0.243850991,0.7021918
4763,58.49670029,95.9240036,6.616600037,0,0,96.8690033,2.631599903,1,0.237886995,0.6173112
4763.5,56.47180176,103.1222,7.237299919,0,0.083244696,62.96379852,2.512599945,0.1547752,0.245926991,0.4773997
4764,53.1977005,97.56600189,6.732500076,0,0,81.55449677,2.730200052,1,0.222994998,0.7134328
4764.5,55.45130158,104.0417938,9.095499992,0,0,118.4964981,2.744699955,1,0.239077002,0.7715376
4765,56.54589844,117.9497986,7.843200207,0,0.085714772,118.7921982,2.507699966,0.113311,0.243285999,0.4644868
4765.5,58.87080002,120.0706024,7.057300091,0,0,108.9313965,2.588700056,1,0.246648014,0.5809802
4766,58.70669937,120.8598099,5.377099991,0,0,99.09660339,2.563499928,1,0.243845001,0.5405096
4766.5,58.66770172,119.0042038,5.547299862,0,0,82.53299713,2.717299938,1,0.242451996,0.7429894
4767,61.33269882,114.8095017,8.533200264,0,0,33.99340057,2.674099922,1,0.256058008,0.7179157
4767.5,68.63569641,121.8879013,15.02009964,0,0,10.30500031,2.625,1,0.348188013,0.8739049
4768,82.42440033,155.9407044,26.4265995,0,0,5.243199825,2.41079998,1,0.430558026,0.7854528
4768.5,93.05590057,176.313797,60.30580139,0,0,3.722500086,2.382200003,1,0.496206999,0.9051538
4769,89.81590271,169.5853119,106.4420013,0,0,4.138400078,2.448999882,1,0.487592012,0.9738218
4769.5,79.27880096,147.019104,105.492897,0,0,4.560400009,2.575200081,1,0.350154996,0.8119906
4770,83.68470001,153.8059998,104.5057983,0,0,4.689599991,2.44659996,1,0.333153993,0.5989729
4770.5,79.38580322,152.9759979,76.6832962,0,0,5.15899992,2.503099918,1,0.347356975,0.7087651
4771,83.97499847,158.3027954,46.54940033,0,0,3.351099968,2.485100031,1,0.419653028,0.8586477
4771.5,81.98880005,157.0091858,40.63700104,0,0,2.593600035,2.591700077,1,0.55644697,1
4772,82.60340118,154.3446045,43.02220154,0,0,2.771600008,2.569999933,1,0.576035976,1
4772.5,77.43099976,131.3677063,50.08300018,0,0,3.114700079,2.60710001,1,0.555656016,1
4773,74.54229736,148.1817017,43.59799957,0,0,3.932199955,2.38409996,1,0.504489005,0.9276262
4773.5,76.72229767,148.3430023,41.69589996,0,0,6.640999794,2.502000094,1,0.388852,0.8071461
4774,77.72059631,147.7478027,43.00650024,0,0,7.372499943,2.575599909,1,0.406608999,0.9483756
4774.5,81.10659027,145.2881012,62.93439865,0,0,4.311600208,2.530800104,1,0.502650976,1
4775,84.51859283,154.5792084,61.48849869,0,0,3.638000011,2.538599968,1,0.452949971,1
4775.5,87.98381043,166.5942993,39.30559921,0,0,2.843699932,2.394399881,1,0.472925007,0.8654556
4776,82.91339874,157.9898987,39.49470139,0,0,2.708899975,2.470799923,1,0.539089024,1
4776.5,73.44080353,132.1282959,26.98859978,0,0,3.130199909,2.527299881,1,0.549193025,1
4777,60.97140122,113.4842987,13.63640022,0,0,4.347300053,2.677200079,1,0.510955036,1
4777.5,58.34690094,111.9480057,14.47239971,0,0,11.74779987,2.706399918,1,0.443251997,1
4778,59.14590073,102.6801987,15.90859985,0,0,29.54820061,2.665400028,1,0.33652401,0.8999046
4778.5,56.37239838,96.32520294,16.8010006,0,0,47.08909988,2.660599947,1,0.329512,0.876607
4779,52.31399918,104.2139969,19.43169975,0,0,94.02940369,2.724600077,1,0.328754991,0.9604373
4779.5,53.42149735,94.60440064,16.79360008,0,0,177.9326019,2.73939991,1,0.297039002,0.9039233
4780,52.58710098,92.8934021,18.05920029,0,0,215.5077057,2.732000113,1,0.254363984,0.7913276
4780.5,54.68880081,96.41819763,17.28310013,0,0,122.2740021,2.549799919,1,0.246774003,0.529223
4781,52.33589935,93.09360504,17.30780029,0,0,133.3096924,2.774399996,1,0.247241989,0.8309335
4781.5,49.98049545,92.42169952,19.72480011,0,0,132.6997986,2.733400106,1,0.242753997,0.7652631
4782,52.36500168,94.63359833,19.02260017,0,0,108.4797974,2.759000063,1,0.24000299,0.7929038
4782.5,56.10509872,103.7973023,18.54770088,0,0,83.16739655,2.737099886,1,0.247982994,0.7827976
4783,47.58470154,96.23940277,18.21179962,0,0,149.820694,2.631799936,1,0.260858983,0.6728582
4783.5,50.6985054,89.93530273,18.47240067,0,0,340.7688904,2.5546,1,0.257676989,0.5618838
4784,51.44219971,88.17610169,16.82029915,0,0,708.6057129,2.559900045,1,0.261640996,0.5785158
4784.5,47.90439987,84.20279694,18.51600075,0,0.114564367,589.3223877,2.453500032,0.04713718,0.258397996,0.4283158
4785,46.48360062,90.27629852,17.97699928,1,0.240582004,535.7802734,2.094399929,0.0507912,0.240582004,0
4785.5,52.19820023,90.62580109,19.54789925,1,0.239629999,796.3026123,1.890100002,0.04182777,0.239629999,0
4786,42.79299927,85.0118103,17.6704998,1,0.261326999,820.6702271,1.990399957,0.03778125,0.261326999,0
4786.5,49.07089996,95.44080353,15.99800015,1,0.264278114,1050.812134,2.170900106,0.03064956,0.267446995,0.07188512
4787,61.57479858,86.86199951,17.94549942,1,0.280809999,1552.880371,1.651800036,0.02556015,0.280809999,0
4787.5,54.85609818,77.01519775,16.98839951,1,0.270659,1296.93689,1.963799954,0.02901771,0.270659,0
4788,56.4897995,112.7471008,16.3404007,0,0.115621909,418.6026001,2.453000069,0.05283036,0.277628988,0.4739238
4788.5,54.40139771,90.29129791,17.10759926,1,0.183085531,327.156311,2.325000048,0.05581421,0.282148987,0.3134971
4789,52.9992981,114.1666031,19.27949905,0,0,288.7236023,2.645999908,1,0.265208006,0.7023276
4789.5,66.76180267,112.4891968,18.47240067,1,0.257059991,178.1842041,1.944300056,0.08242822,0.257059991,0
4790,55.19580078,86.66159821,19.07480049,1,0.241214007,96.6434021,1.926599979,0.1192769,0.241214007,0
4790.5,61.00570297,126.2705002,15.58590031,0,0.085324645,32.80939865,2.508100033,0.2199024,0.237282008,0.4505743
4791,71.96970367,135.0818939,17.17300034,0,0,20.49950028,2.723400116,1,0.228992999,0.7187659
4791.5,74.91279602,139.8058014,26.98600006,0,0,5.540800095,2.646100044,1,0.282271981,0.7435241
4792,80.25610352,153.9945984,46.98590088,0,0,3.98210001,2.663800001,1,0.336557984,0.897845
4792.5,69.98670197,133.3406067,23.3939991,0,0,3.453500032,2.590600014,1,0.399711013,0.9518511
4793,66.0102005,123.1718979,22.96069908,0,0,5.738800049,2.620800018,1,0.360010982,0.8967347
4793.5,68.47810364,120.4269028,22.52739906,0,0,16.6480999,2.668200016,1,0.299270004,0.8140044
4794,66.94989777,123.4146957,22.80120087,0,0,20.61910057,2.6868999,1,0.264337987,0.7549708
4794.5,63.32360077,111.8141022,22.53280067,0,0,17.43379974,2.716700077,1,0.277833998,0.8273293
4795,65.28320313,113.1411896,22.34390068,0,0,22.24970055,2.746599913,1,0.290941,0.898885
4795.5,61.44670105,130.7669983,20.62789917,0,0,24.51980019,2.59010005,1,0.281823993,0.6675007
4796,61.33620071,112.4991074,23.78109932,0,0,18.8029995,2.708199978,1,0.273669004,0.8059309
4796.5,65.88939667,113.6037979,24.75839996,0,0,14.86680031,2.701600075,1,0.279606998,0.8113873
4797,78.22200012,133.1566925,45.0984993,0,0,17.56690025,2.656300068,1,0.27592501,0.7419016
4797.5,73.51709747,127.9749985,99.20819855,0,0,18.10000038,2.51789999,1,0.273146004,0.5499922
4798,68.63670349,148.6425934,46.8431015,0,0,6.569099903,2.555599928,1,0.306829006,0.6815006
4798.5,68.40609741,126.3732987,29.76860046,0,0,8.205200195,2.585099936,1,0.319833994,0.7522756
4799,67.28859711,132.670105,30.40839958,1,0.183062583,16.50760078,2.325299978,0.2468067,0.284491986,0.3195366
4799.5,62.91239929,131.8175049,19.66640091,0,0,25.49300003,2.670599937,1,0.274479985,0.757562
4800,61.08380127,119.7330017,20.26259995,0,0,27.60099983,2.703299999,1,0.28263101,0.8209392
4800.5,64.42070007,122.7682037,19.7901001,0,0,36.2989006,2.707000017,1,0.26137501,0.774741
4801,64.6384964,122.2770004,19.76580048,0,0,25.84959984,2.704999924,1,0.271935999,0.797478
4801.5,64.3391037,123.6626892,20.61079979,0,0,12.62419987,2.702300072,1,0.273104996,0.7966778
4802,60.30950546,118.6919022,23.94210053,0,0,20.33589935,2.702800036,1,0.28065902,0.8155248
4802.5,61.29269791,120.8220978,23.36840057,0,0,19.46249962,2.78640008,1,0.281509996,0.9294553
4803,60.7655983,118.8570023,24.47459984,0,0,23.55890083,2.764100075,1,0.252322018,0.8293735
4803.5,60.70640183,118.9251022,22.28499985,0,0,26.0366993,2.797600031,1,0.228659004,0.8172646
4804,60.69960022,115.0728989,23.75320053,0,0,25.53440094,2.799099922,1,0.225536004,0.8117567
4804.5,60.66759872,123.2406006,23.59589958,0,0,27.90270042,2.788899899,1,0.224840999,0.7964335
4805,62.32689667,120.0602036,20.9741993,0,0,25.13419914,2.735100031,1,0.251278013,0.7880502
4805.5,62.87889862,121.723999,20.74239922,0,0,18.76169968,2.719799995,1,0.269041985,0.810321
4806,59.99449921,105.5054016,26.69319916,0,0,17.31769943,2.691999912,1,0.264598012,0.762422
4806.5,80.16169739,140.9272003,109.078598,0,0,17.1140995,2.576999903,1,0.238636002,0.5460419
4807,94.88210297,193.658905,104.1903,1,0.249090999,4.636000156,2.140799999,0.5273698,0.249090999,0
4807.5,74.72570801,135.508606,54.49769974,1,0.316849589,2.703099966,2.089999914,0.4257912,0.399942011,0.2824494
4808,66.52010346,127.1651993,32.07540131,0,0,3.071899891,2.67140007,1,0.464623004,1
4808.5,68.48809815,130.7778015,20.73730087,0,0,5.365099907,2.708400011,1,0.393885016,1
4809,67.66860199,125.3604965,18.71660042,0,0,7.256599903,2.71690011,1,0.356427014,1
4809.5,67.65059662,128.2106018,18.45459938,0,0,8.318200111,2.711699963,1,0.36213699,1
4810,63.16490173,122.6717072,16.69799995,0,0,11.53689957,2.708300114,1,0.324840009,0.929202
4810.5,65.5042038,124.7862015,17.19739914,0,0,12.1949997,2.72939992,1,0.324809998,0.9573678
4811,68.40399933,126.5730972,17.69680023,0,0,12.31840038,2.666599989,1,0.329039007,0.8834987
4811.5,64.98680115,123.4392014,16.86940002,0,0,10.87199974,2.706399918,1,0.321451992,0.9185061
4812,58.53229904,113.8376007,17.30430031,0,0,10.05379963,2.739900112,1,0.322678,0.9662899
4812.5,54.69739914,106.5586929,22.39080048,0,0,11.32660008,2.770200014,1,0.290872008,0.9303032
4813,56.87950134,106.1869049,23.4375,0,0,20.29030037,2.802999973,1,0.282454997,0.9539451
4813.5,60.34999847,112.2545929,19.15999985,0,0,27.62649918,2.788500071,1,0.261201978,0.8833969
4814,63.12369919,119.9216003,18.15430069,0,0,18.70140076,2.766799688,1,0.271158993,0.8783154
4814.5,62.36999893,122.8438034,19.66329956,0,0,12.55150032,2.719399929,1,0.271335006,0.8153034
4815,70.50279999,125.592598,23.42499924,0,0,16.55680084,2.662699938,1,0.286006004,0.7747254
4815.5,85.88590241,169.4282837,66.89089966,0,0,11.95390034,2.487400055,1,0.315261006,0.6105187
4816,91.70200348,176.0164948,45.60329819,0,0,5.18389988,2.505899906,1,0.296429008,0.5899602
4816.5,83.57420349,165.3963013,36.67169952,0,0,3.210599899,2.48390007,1,0.344808996,0.6769384
4817,76.41990662,141.4660034,28.74729919,0,0,3.774800062,2.426199913,1,0.432532013,0.8108129
4817.5,58.62720108,133.9725952,35.09149933,0,0,5.640200138,2.488800049,1,0.354198009,0.7060896
4818,80.57869721,173.752594,68.72380066,0,0,8.402000427,2.482500076,1,0.331337005,0.642646
4818.5,69.87580109,159.2765961,53.83340073,0,0,7.110499859,2.577800036,1,0.336204976,0.781901
4819,86.62020111,158.7898102,83.64790344,0,0,3.250400066,2.538100004,1,0.439752996,0.9779463
4819.5,85.14459992,161.0726166,88.584198,0,0,2.258300066,2.686000109,1,0.380998999,1
4820,89.60970306,164.8273926,88.67379761,0,0,1.981999993,2.693799973,1,0.396357,1
4820.5,81.44000244,160.4931946,75.33390045,0,0,1.540599942,2.709399939,1,0.403541982,1
4821,70.80529785,141.2306061,54.01860046,0,0,1.29400003,2.681999922,1,0.376850992,1
4821.5,90.78209686,161.9557037,87.09780121,0,0,1.328400016,2.686399937,1,0.316367,0.8795035
4822,80.30370331,147.690094,38.05879974,0,0,1.22210002,2.685199976,1,0.291581988,0.8182553
4822.5,71.52749634,134.262497,30.34429932,0,0,1.175099969,2.656300068,1,0.382290989,0.9978589
4823,82.39019775,145.6087036,89.91220093,0,0,1.623999953,2.564399958,1,0.348805994,0.7942904
4823.5,72.54180145,133.6793976,86.4332962,0,0,2.34710002,2.53640008,1,0.341293991,0.7387412
4824,84.69229889,166.5028076,148.1208954,0,0,3.4296,2.614099979,1,0.307752997,0.7620152
4824.5,95.0986023,183.7059937,110.469101,0,0,3.635999918,2.618200064,1,0.255452007,0.6416461
4825,66.49359894,118.6220017,67.58139801,0,0,2.719199896,2.572099924,1,0.309060991,0.7089537
4825.5,69.17669678,118.012001,88.52929688,0,0,3.950900078,2.514199972,1,0.341646016,0.7098777
4826,70.97769928,127.5709992,82.04650116,1,0.069268212,11.77219963,2.536200047,0.4544694,0.184552997,0.3612947
4826.5,78.4992981,141.4687958,109.1595001,0,0.043364808,9.247099876,2.587599993,0.4836887,0.206921995,0.4839121
4827,80.35399628,148.7411041,102.7029038,0,0,6.242199898,2.612699986,1,0.262288004,0.6507354
4827.5,83.6940918,152.7471924,105.2297974,0,0,4.081299782,2.568200111,1,0.297387004,0.6756424
4828,79.50140381,141.709198,88.26080322,0,0,3.57220006,2.608999968,1,0.264492005,0.6510873
4828.5,84.40859985,153.9501038,106.114502,0,0,3.78760004,2.638099909,1,0.316684008,0.815626
4829,81.72190094,147.684906,96.10079956,0,0,4.266300201,2.633899927,1,0.366862983,0.9307549
4829.5,76.81169891,129.3220978,104.5446014,0,0,4.144899845,2.617399931,1,0.364150018,0.9021444
4830,72.39980316,113.2177963,40.04230118,0,0,4.492499828,2.60439992,1,0.336416006,0.8180077
4830.5,78.02739716,125.9062042,42.06330109,0,0.05510097,5.624100208,2.565500021,0.5783208,0.222395986,0.4915718
4831,72.42710114,117.8772965,83.93099976,1,0.108168282,5.315700054,2.458699942,0.7835034,0.144749999,0.1617943
4831.5,73.55419922,125.9806976,74.10739899,1,0.144975573,6.003600121,2.394500017,0.4736406,0.245669991,0.3187271
4832,89.49649811,163.6042938,113.0526962,1,0.134153694,6.416999817,2.413500071,0.5018244,0.221534997,0.286077
4832.5,79.4763031,158.1573181,114.7957993,0,0.038093485,4.008100033,2.597300053,0.7839856,0.191753998,0.4603937
4833,83.14499664,152.7138062,80.18900299,0,0,2.917700052,2.571199894,1,0.344222993,0.7923624
4833.5,73.64749908,133.3643036,24.01490021,0,0,2.909699917,2.655800104,1,0.380952001,0.9939677
4834,72.51540375,132.6820068,17.72290039,0,0,3.849999905,2.550400019,1,0.387657017,0.8690446
4834.5,68.4858017,129.1663971,20.87059975,0,0,5.334199905,2.618299961,1,0.350847006,0.8713368
4835,68.27510071,131.7548065,16.24880028,0,0,9.347200394,2.611900091,1,0.325130016,0.8008868
4835.5,71.67919922,129.3009033,14.85420036,0,0,8.205800057,2.640599966,1,0.310902,0.8050581
4836,69.11119843,132.6911926,16.60840035,0,0,7.493999958,2.658699989,1,0.324576974,0.8621887
4836.5,71.28350067,135.4458008,15.62580013,0,0,7.264800072,2.615700007,1,0.359761,0.8893077
4837,70.79620361,134.1515961,16.86650085,0,0,7.200300217,2.638200045,1,0.339911997,0.8716554
4837.5,68.31020355,130.7561035,17.78149986,0,0,7.252699852,2.635900021,1,0.329105973,0.8425738
