DEPT,ECGR,RD,DTCO,DTSM,RHOB,TNPH
5252,77.00839996,32.9496994,58.78609848,95.8536911,2.615999937,0.062026002
5252.5,55.68709946,42.83599854,63.08140564,99.081604,2.640000105,0.068756998
5253,47.62440109,98.55580139,60.37559891,95.92459869,2.701699972,0.045303002
5253.5,62.9612999,58.56380081,57.42590332,95.94760132,2.679500103,0.063987002
5254,50.32929993,67.06330109,56.92890167,93.16899109,2.671000004,0.048498999
5254.5,58.94860077,32.56240082,56.99639893,95.25128937,2.681099892,0.069942996
5255,78.00810242,48.15579987,60.46680069,96.08580017,2.671200037,0.057954002
5255.5,66.56330109,31.62940025,58.53350067,96.32839966,2.675699949,0.069826998
5256,77.18689728,77.4190979,58.48720169,96.12519836,2.701499939,0.037564002
5256.5,43.31909943,102.3873978,53.36059952,91.31809998,2.691999912,0.047111001
5257,51.75859833,65.8615036,56.48389816,91.22441101,2.700999975,0.056613997
5257.5,79.50140381,38.69200134,56.49649811,94.00830078,2.650700092,0.068362996
5258,51.35079956,46.39989853,58.39110184,105.4279022,2.700799942,0.080031008
5258.5,70.5019989,10.28040028,56.65599442,99.56020355,2.636699915,0.164353013
5259,113.652298,24.61540031,70.33969879,112.1912994,2.718800068,0.076866999
5259.5,69.56040192,50.19670105,58.51679993,98.87840271,2.807499886,0.089465998
5260,64.65540314,18.91629982,55.59740448,102.7853012,2.669899941,0.105026998
5260.5,92.09960175,34.00450134,62.48669815,104.3557968,2.826100111,0.158258006
5261,91.78649902,26.87549973,56.51860046,97.07340241,2.947400093,0.090573996
5261.5,123.8314972,30.95409966,56.4681015,83.79270172,2.629199982,0.083104998
5262,88.99330139,33.47990036,56.51810074,86.73799896,2.633500099,0.079187006
5262.5,112.9830017,36.22029877,61.29000473,104.9016037,2.640000105,0.063689001
5263,68.74530029,65.83660126,56.81169891,84.63480377,2.599499941,0.069295004
5263.5,108.3775024,20.91010094,60.54320145,90.8003006,2.63560009,0.090572998
5264,171.2657013,23.24040031,65.60829926,112.0120087,2.573899984,0.096906006
5264.5,79.51239777,23.2908001,68.48120117,106.5469971,2.544100046,0.088060997
5265,46.17959976,42.11529923,64.89099884,99.17829895,2.528700113,0.065252997
5265.5,27.29680061,51.10139847,62.42769623,94.5699997,2.523799896,0.064480998
5266,37.16910172,42.37900162,63.04059982,98.12139893,2.518300057,0.078747004
5266.5,40.2845993,47.72629929,64.34829712,98.12320709,2.532900095,0.075006999
5267,40.96910095,22.15719986,63.33990097,98.03839874,2.554399967,0.097152002
5267.5,120.4860992,7.625100136,63.45199966,99.2786026,2.575200081,0.099875003
5268,55.05179977,10.5866003,63.85499954,96.27400208,2.496599913,0.063005999
5268.5,37.45159912,27.11759949,63.15750122,96.75520325,2.49090004,0.085016005
5269,26.98360062,20.47100067,66.29540253,99.09700012,2.479599953,0.074528001
5269.5,20.0802002,20.87940025,64.59449768,98.06519318,2.447099924,0.069191001
5270,22.17639923,21.7378006,64.41400147,96.69049835,2.460700035,0.061772
5270.5,35.24969864,23.2140007,62.97999954,96.22799683,2.493400097,0.079048999
5271,42.8105011,26.32029915,64.44539642,97.40310669,2.537100077,0.094958998
5271.5,46.12170029,32.82690048,61.69469833,96.58329773,2.561800003,0.100579999
5272,73.39399719,25.93619919,62.43600082,98.01470184,2.617000103,0.096018001
5272.5,43.22460175,54.05590057,63.10960007,103.6978073,2.523799896,0.072777003
5273,33.38819885,71.89250183,63.07860184,97.08119965,2.524399996,0.084188998
5273.5,30.2682991,57.84329987,62.27920151,95.76689911,2.546099901,0.064159006
5274,38.67879868,65.92749786,60.63940048,94.01989746,2.559400082,0.056651
5274.5,45.2723999,74.98390198,58.25999451,85.10939789,2.525700092,0.078594998
5275,56.59280014,62.85729981,61.19829941,98.1026001,2.578399897,0.083128005
5275.5,48.45510101,73.51270294,61.42229843,99.02809906,2.614099979,0.081220999
5276,44.12269974,60.13899994,60.4306984,96.07759094,2.56340003,0.054938998
5276.5,56.15280151,37.22249985,62.34189987,97.92549896,2.641799688,0.081352994
5277,109.7898026,51.88869858,60.45750046,98.05460358,2.59100008,0.077756003
5277.5,49.77959824,40.1507988,56.57500076,88.14859772,2.580199957,0.080642007
5278,45.63100052,33.45959854,64.77300263,97.98480225,2.610800028,0.113623999
5278.5,105.8520966,46.77830124,58.54140091,95.88259888,2.548199892,0.071645998
5279,68.71820068,57.76839829,56.86230087,96.05589294,2.564500094,0.058412001
5279.5,41.59030151,22.07819939,64.52429962,96.19719696,2.552000046,0.068463996
5280,59.22510147,5.395299912,67.16079712,102.1668015,2.655800104,0.081169002
5280.5,132.2794037,30.66570091,67.8993988,104.2549973,2.510799885,0.099812001
5281,81.33360291,41.58789825,69.08139801,104.7164993,2.523499966,0.095158994
5281.5,70.57029724,50.0632019,65.70950317,104.4167023,2.570199966,0.111887001
5282,94.14810181,60.33269882,64.45780182,97.44560242,2.600199938,0.088224001
5282.5,99.39199829,97.98560333,61.16799927,98.34179688,2.639400005,0.0625
5283,64.55490112,116.5766983,58.4407959,92.07530212,2.561100006,0.061551999
5283.5,35.61460114,201.3213959,51.89670181,85.67890167,2.608999968,0.049461998
5284,27.59790039,84.77310181,62.8512001,102.0657044,2.579999924,0.060656
5284.5,68.34770203,48.86040115,52.73970032,84.32510376,2.51880002,0.083098002
5285,68.01200104,50.60829926,59.90029907,94.19869232,2.567800045,0.091450997
5285.5,62.57180023,67.74839783,64.94660187,111.9024963,2.536799908,0.051153999
5286,79.90119934,61.90019989,64.40640259,113.3991013,2.608500004,0.071813002
5286.5,95.96479797,55.41009903,58.50590134,97.81310272,2.575000048,0.074491002
5287,87.3199997,66.74069977,58.75479889,85.69249725,2.588399887,0.080867998
5287.5,160.2855072,50.0746994,69.8361969,120.5214996,2.642499924,0.089856997
5288,136.4476013,106.899498,61.8647995,111.2593994,2.651799917,0.047666002
5288.5,91.80549622,115.6409988,57.56100082,104.225296,2.59559989,0.055145003
5289,106.0549011,60.58269882,59.56639862,100.2358017,2.595299959,0.066553995
5289.5,63.86589813,42.09820175,65.87439728,112.172699,2.586899996,0.083514996
5290,53.8526001,56.21310043,61.95470047,106.0658035,2.675199986,0.107639
5290.5,52.15599823,32.40069962,60.29990006,93.86599731,2.540199995,0.070037
5291,72.02410126,9.30189991,66.74729919,120.0418015,2.526599884,0.079894997
5291.5,116.7276993,7.453100205,67.53350067,120.2440033,2.568200111,0.096197002
5292,76.58789825,46.31000137,64.7881012,106.7370987,2.557100058,0.065500997
5292.5,65.04199982,155.5552063,67.13980103,123.6983032,2.67140007,0.046583999
5293,63.87310028,105.7996979,60.93270111,113.6937027,2.626499891,0.050678
5293.5,61.17340088,58.71689987,58.49940109,103.7602997,2.604599953,0.075002998
5294,69.4280014,96.9036026,61.07770157,105.4942017,2.613399983,0.049303997
5294.5,69.83029938,272.7789002,58.6568985,106.5131989,2.628099918,0.045642
5295,101.7518005,148.2664032,54.74660111,102.9918976,2.584399939,0.06123
5295.5,106.8450012,89.07749939,57.19789887,97.84519959,2.601700068,0.053946
5296,87.81759644,58.44319916,58.48249817,95.93891144,2.630500078,0.057105999
