DEPT,RHOB,TNPH,ECGR,RD,DTCO,DTSM
4389.5,2.524499893,0.269029021,92.79820252,1.042600036,96.83249664,194.0919952
4390,2.524800062,0.262289017,88.82730103,0.924199998,96.8660965,192.0782013
4390.5,2.510299921,0.249647006,92.23320007,1.009999991,97.01049805,191.6596069
4391,2.509999991,0.261810005,87.20770264,1.202299953,96.63860321,190.4095001
4391.5,2.517299891,0.252756,84.32820129,1.010599971,95.64779663,184.6531067
4392,2.505899906,0.242778003,78.8003006,1.039399982,95.19160461,183.3721924
4392.5,2.511899948,0.230358005,78.37979889,1.14320004,94.60010529,180.1690064
4393,2.500400066,0.235797003,85.4598999,1.150099993,93.89589691,177.5836945
4393.5,2.5079,0.264922023,82.09500122,1.212900043,89.60160065,171.7563019
4394,2.524199963,0.249101996,91.30740356,0.994400024,95.32910156,184.608902
4394.5,2.521300077,0.267769992,91.63809967,0.918900013,96.38510132,189.7292938
4395,2.544199944,0.263128996,90.51699829,1.03460002,96.41480255,188.6123962
4395.5,2.51789999,0.262908012,86.51509857,0.960099995,94.88619232,188.107193
4396,2.517499924,0.250611007,86.65809631,0.948899984,96.03759766,189.1981049
4396.5,2.518300057,0.268626005,88.29329681,0.952099979,96.53739929,187.9369049
4397,2.512700081,0.266757995,88.8219986,1.061100006,96.03279877,189.825592
4397.5,2.514800072,0.255300015,85.97370148,0.935800016,96.61199951,189.4087067
4398,2.523099899,0.272702009,84.36840057,0.903100014,96.82309723,190.5686035
4398.5,2.528800011,0.275389016,86.94840241,0.986999989,96.5019989,194.6103973
4399,2.529500008,0.271540999,89.71640015,0.880299985,96.81549835,194.4510956
4399.5,2.519999981,0.280425996,90.40209961,0.910099983,97.22579956,196.3325043
4400,2.527400017,0.277166009,90.36509705,0.875800014,97.22720337,196.7254791
4400.5,2.525599957,0.279536992,95.86299896,0.845700026,98.13210297,197.079422
4401,2.579099894,0.264546007,96.59020233,0.867299974,97.95629883,198.8034973
4401.5,2.555999994,0.262952983,93.09929657,0.966899991,95.61239624,192.4434967
4402,2.518899918,0.242080987,88.71690369,1.107599974,94.96360016,185.4402008
4402.5,2.501600027,0.237541005,87.41529846,1.072999954,93.49819946,180.5848084
4403,2.509299994,0.210399002,93.20140076,1.039100051,93.89409638,176.0056
4403.5,2.478699923,0.175599009,83.10050201,1.426599979,91.25009918,165.2628021
4404,2.66899991,0.143555,41.6208992,3.819200039,79.66979981,135.8560028
4404.5,2.480499983,0.145635992,29.75670052,3.828700066,64.00029755,104.5599976
4405,2.454699993,0.186802998,62.92580032,1.588099957,83.50579071,128.6764984
4405.5,2.411799908,0.188435987,54.29249954,1.434299946,88.86270142,148.362793
4406,2.387000084,0.189388007,44.71519852,1.461599946,84.95120239,137.2411041
4406.5,2.363199949,0.191286996,31.70759964,2.015700102,81.82670593,131.5632935
4407,2.377500057,0.202399999,45.12870026,1.661000013,83.07630158,131.8854981
4407.5,2.338399887,0.205623001,36.13059998,1.833500028,84.24510193,133.4801941
4408,2.335000038,0.201701999,29.49029923,2.603399992,80.63990021,128.4223023
4408.5,2.334800005,0.202607006,31.01869965,2.433099985,80.40460205,131.7050018
4409,2.34649992,0.198550999,28.38400078,1.941300035,81.78858948,133.045105
4409.5,2.394299984,0.201977998,37.83589935,1.603700042,83.6882019,137.4210968
4410,2.425100088,0.203122005,58.19279862,1.570299983,86.9611969,145.4154968
4410.5,2.397300005,0.174102992,36.7057991,1.537899971,80.76140595,128.345993
4411,2.416800022,0.182057992,44.35749817,1.532999992,83.59629822,134.0157929
4411.5,2.424900055,0.181603,47.64179993,1.907999992,85.03639984,137.8683929
4412,2.455300093,0.182891995,61.12189865,1.55490005,88.33719635,146.5041962
4412.5,2.478699923,0.182138011,65.20379639,1.398300052,89.92140198,152.4916992
4413,2.446799994,0.176671013,60.46149826,1.519799948,89.48970795,147.4125061
4413.5,2.435600042,0.17762199,53.06579971,1.5546,87.78869629,144.3276978
4414,2.397699833,0.190827996,49.17269898,1.554999948,84.73841095,137.0628967
4414.5,2.373100042,0.196823001,34.27590179,1.467000008,81.61049652,128.0074005
4415,2.37229991,0.195887998,37.69100189,1.31280005,82.12149811,129.6085968
4415.5,2.36529994,0.171370998,33.50180054,1.609599948,79.89700317,127.6287003
4416,2.405900002,0.174946994,35.19929886,1.513700008,82.22740173,131.1764069
4416.5,2.453399897,0.166672006,58.41839981,2.133500099,82.44361115,138.0211029
4417,2.467200041,0.162392005,62.99739838,2.125400066,82.67781067,134.2938995
4417.5,2.426100016,0.175541997,57.41590118,1.888800025,82.46240234,135.2355042
4418,2.403700113,0.188143998,40.88499832,1.759600043,77.72579956,123.891098
4418.5,2.399800062,0.159364,33.46120071,2.053499937,73.12760162,120.8431015
4419,2.384799957,0.157490999,26.57390022,2.033299923,73.61399841,114.4091034
4419.5,2.405900002,0.152474999,31.51029968,2.140599966,69.90309906,116.197403
4420,2.440999985,0.160079002,29.47380066,1.976099968,72.18099976,115.4645996
4420.5,2.401299954,0.159931004,30.20210075,1.922700048,75.76789856,110.5970001
4421,2.425400019,0.155044004,38.92309952,2.173199892,77.3010025,126.3544998
4421.5,2.39350009,0.165189996,41.60290146,1.999500036,77.47660065,125.408699
4422,2.379400015,0.175520003,32.95050049,1.758299947,76.46099854,119.8134995
4422.5,2.394799948,0.154402003,27.48019981,1.967800021,75.17709351,121.6204987
4423,2.422499895,0.159355,50.45439911,2.05369997,78.68270874,129.3264008
4423.5,2.445199966,0.166097999,50.82500076,2.155299902,78.15779877,130.1051941
4424,2.359600067,0.170013994,32.99679947,1.738999963,76.23069763,118.6044998
4424.5,2.359899998,0.169624001,30.40539932,1.76639998,74.96869659,126.0227966
4425,2.405900002,0.141731009,28.54319954,2.402800083,70.53730011,115.3983002
4425.5,2.431699991,0.127627,26.54179955,3.263099909,67.82859802,108.8279038
4426,2.454699993,0.112045005,26.88739967,4.981299877,66.52480316,109.6395035
4426.5,2.483099937,0.103326999,31.12549973,6.614099979,67.42359924,106.778801
4427,2.455600023,0.108730003,24.55999947,9.650899887,68.67199707,107.2573013
4427.5,2.426000118,0.137118995,30.92180061,4.8822999,68.86799622,115.1011963
4428,2.401200056,0.142561004,35.68429947,4.71269989,73.87989807,114.0335999
4428.5,2.408299923,0.162159011,41.30860138,3.27940011,77.39360046,128.8233032
4429,2.388799906,0.152703002,33.39279938,2.747800112,74.95279694,122.0394974
4429.5,2.431299686,0.158041999,44.7887001,2.70720005,78.12599945,110.8483963
4430,2.415699959,0.159942001,39.29990006,3.164999962,76.30820465,134.2953033
4430.5,2.391200066,0.157260001,32.00839996,3.33039999,72.15540314,115.9580917
4431,2.425100088,0.133698002,29.50629997,3.530699968,71.43859863,118.4366989
4431.5,2.436100006,0.138215005,33.74029923,3.408200026,70.48719788,113.2276993
4432,2.407399893,0.145696998,25.22319984,3.612699986,72.14579773,111.2251968
4432.5,2.418400049,0.153824002,38.4693985,2.271300077,77.60220337,129.779007
4433,2.451200008,0.162865013,51.99639893,2.110100031,78.62380219,123.6081009
4433.5,2.422499895,0.165228993,45.00279999,2.674799919,76.61779022,120.639801
4434,2.407700062,0.160299003,32.92399979,3.197900057,74.94680023,123.3299027
4434.5,2.392499924,0.16504699,36.58349991,2.548500061,74.61779785,116.2947998
4435,2.407999992,0.165800989,39.13610077,2.649499893,73.31950378,110.1162109
4435.5,2.407999992,0.147468999,32.45410156,2.884299994,70.01370239,110.0318985
4436,2.464099884,0.127213001,33.4919014,3.677900076,69.87259674,105.5988998
4436.5,2.407000065,0.142510995,23.50889969,2.809299946,72.44950104,106.6149979
4437,2.415800095,0.147299007,32.1155014,2.800899983,77.19529724,129.7861023
4437.5,2.446099997,0.158113003,57.30089951,2.641400099,78.92189789,127.3057022
4438,2.427900076,0.156428009,46.11429977,2.440700054,75.74459839,116.938797
4438.5,2.403700113,0.152620003,32.94789887,2.381099939,77.81770325,117.387497
4439,2.392400265,0.14838101,27.12509918,2.335200071,73.77069855,119.8471985
4439.5,2.403399944,0.162493989,40.41139984,2.306999922,73.07769775,126.6177902
4440,2.411200047,0.165941015,52.87919998,2.378200054,73.42189789,116.9585037
4440.5,2.408600092,0.158796996,33.35910034,3.314500094,70.8812027,111.1380997
4441,2.413000107,0.14265199,30.27759934,4.119100094,70.55750275,112.058197
4441.5,2.43930006,0.140521005,30.90410042,4.19080019,74.89309692,122.1709976
4442,2.421099901,0.144504011,35.78960037,3.511699915,78.32810211,133.6289063
4442.5,2.43479991,0.15807201,48.09280014,3.128400087,78.49299622,130.2875977
4443,2.4375,0.15431501,43.8647995,2.783400059,78.31989288,125.6909027
4443.5,2.432499886,0.157637999,43.24060059,2.43840003,77.94580078,128.1221008
4444,2.444299936,0.153635994,45.71450043,2.288800001,81.60990143,124.6104965
4444.5,2.460900068,0.160189986,43.10829926,2.174000025,78.0401001,123.4589005
4445,2.452300072,0.153840005,50.52890015,2.034100056,76.57959747,127.9451065
4445.5,2.447299957,0.158837989,49.71450043,2.135099888,77.92160797,123.2149048
4446,2.426000118,0.162101999,48.50030136,2.668900013,76.90260315,127.5409012
4446.5,2.41230011,0.143829003,35.4864006,3.790199995,75.41030121,126.7863007
4447,2.472199917,0.109424003,35.75019836,4.487100124,73.23600006,110.1985016
4447.5,2.492399931,0.135922,30.23839951,4.5479002,69.53009796,108.4255981
4448,2.417599917,0.138101995,44.00780106,3.405400038,73.00930023,123.5195999
4448.5,2.386600018,0.166397989,27.46459961,2.978699923,82.45529938,126.933197
4449,2.482300043,0.174041003,55.35010147,1.891499996,82.80699921,138.2639008
4449.5,2.467999935,0.182106987,70.63169861,1.719400048,83.87998962,145.0666962
4450,2.450299978,0.159427002,65.6894989,2.24909997,80.26719666,133.4734039
4450.5,2.432100058,0.158114001,41.29180145,3.185300112,77.84690094,123.7430039
4451,2.423500061,0.154652,40.22980118,2.867899895,73.83480072,114.3504028
4451.5,2.412899971,0.155863002,31.79770088,2.397500038,73.12280273,112.0550003
4452,2.410000086,0.169358999,34.74240112,1.99059999,78.54929352,123.4669037
4452.5,2.437200069,0.157764003,35.28770065,2.251100063,75.58360291,123.4935989
4453,2.450299978,0.160746992,40.26119995,2.373300076,81.60640717,128.1461029
4453.5,2.479599953,0.170207009,48.68849945,1.974099994,83.38999939,133.8061981
4454,2.467900038,0.159730002,62.0141983,1.901000023,83.64199829,144.2552033
4454.5,2.444700003,0.160316005,49.53990173,1.978399992,77.62770081,123.9091034
4455,2.441299915,0.151721999,35.27470017,2.616100073,76.52400208,120.8114014
4455.5,2.469199896,0.165993005,42.52959824,2.787499905,79.79650116,129.9893036
4456,2.494199991,0.176243991,62.9620018,1.806100011,85.46130371,139.9736939
4456.5,2.47480011,0.169824004,64.32530212,1.743499994,83.90809631,138.040802
4457,2.478499889,0.174573988,53.90610123,1.85679996,83.85279846,142.4981995
4457.5,2.480799913,0.183934003,58.51350021,1.895300031,85.76320648,145.7266998
4458,2.489900112,0.178616002,62.28860092,1.661399961,87.73629761,145.8278046
4458.5,2.505300045,0.179223001,66.28170013,1.618800044,88.20809937,155.6369019
4459,2.499500036,0.186720014,74.19680023,1.611999989,87.87149811,149.418396
4459.5,2.494299889,0.177740008,65.54260254,1.723799944,85.084198,149.4062042
4460,2.491100073,0.185534999,67.94580078,1.664999962,85.65319824,145.9040985
4460.5,2.465800047,0.165932,60.77149963,2.326800108,79.97720337,136.303894
4461,2.468400002,0.161274001,52.52370071,3.108799934,81.95130158,131.659195
4461.5,2.469500065,0.168235004,53.02130127,3.103199959,81.47100067,127.2296982
4462,2.464699984,0.166882992,57.22169876,2.778000116,80.91979981,131.101593
4462.5,2.457999945,0.160589993,50.90269852,2.671000004,78.33660126,126.9067993
4463,2.439199925,0.165123001,52.38010025,2.347800016,77.28029633,126.3798981
4463.5,2.451999903,0.159668997,49.65499878,2.577199936,77.43119812,118.8412018
4464,2.455800057,0.161095008,40.30310059,2.980600119,80.61389923,112.4172974
4464.5,2.472899914,0.131512001,50.38529968,2.756400108,69.07129669,105.5587997
4465,2.405499935,0.158336997,26.70429993,3.339400053,73.3266983,117.324501
4465.5,2.43569994,0.181551993,32.75479889,2.447499991,76.7173996,123.7906036
4470.5,2.457999945,0.173474997,60.86249924,1.955199957,76.41889954,122.5588989
4471,2.450200081,0.163635999,61.28910065,2.156800032,77.5861969,126.6605988
4471.5,2.460999966,0.176530004,58.92039871,2.331399918,79.5963974,128.6551056
4472,2.467400074,0.16219601,61.27429962,2.385900021,76.24900055,119.7332993
4472.5,2.478899956,0.146731004,74.41809845,2.176000118,79.98549652,123.6313019
4473,2.48149991,0.165948004,61.66030121,3.031599999,78.40769959,133.9866943
4473.5,2.482500076,0.159361005,56.40230179,2.597899914,77.74449921,126.2557068
4474,2.494100094,0.153750002,77.67150116,1.905799985,81.63079834,147.2436981
4474.5,2.478899956,0.171948999,54.22710037,2.782700062,80.73360443,127.9505997
4475,2.463900089,0.165233001,65.2181015,2.667700052,79.74759674,131.554306
4475.5,2.533400059,0.159405008,41.05879974,4.104599953,68.06420136,123.4570999
4476,2.524399996,0.134141997,41.15620041,3.244899988,71.78089905,109.9667969
4476.5,2.457499981,0.168511003,53.54230118,2.210700035,80.14499664,129.6869965
4477,2.489099979,0.172473997,66.37480164,1.931200028,83.68379974,146.381897
4477.5,2.477600098,0.189486995,69.90170288,1.94599998,85.37799835,153.0393982
4478,2.5,0.206364989,74.40029907,1.805400014,87.96369934,156.5998993
4478.5,2.518899918,0.192161009,54.28219986,2.746799946,76.32099915,136.8816071
4479,2.514400005,0.239018008,87.33889771,1.455899954,87.99479675,152.4508057
4479.5,2.533299923,0.260739982,97.46820068,1.066599965,94.11640167,178.7362061
4480,2.535399914,0.279808998,93.13970184,0.997699976,92.99330139,186.6772003
4480.5,2.532000065,0.261566013,97.83820343,0.994599998,94.36360169,188.292099
4481,2.540299892,0.277181,98.06510162,0.885599971,94.36949158,186.7230072
4481.5,2.529500008,0.263190985,101.0938034,0.925000012,94.42378998,201.9277039
4482,2.549999952,0.270051986,98.28949738,1.153300047,97.63200378,185.8527069
4482.5,2.614300013,0.212300003,102.9582977,0.877600014,82.61519623,178.9667053
4483,2.535200119,0.234990999,77.9469986,1.445500016,93.18340302,183.8596802
4483.5,2.554699898,0.286660999,103.0470963,0.804199994,97.6344986,193.4674072
4484,2.560300112,0.283335984,98.28209686,1.009699941,95.80180359,186.8722992
4484.5,2.542099953,0.281513989,98.04779816,0.924300015,96.6663971,193.5726013
4485,2.552700043,0.285820007,93.40859985,0.951799989,95.80609894,189.9277954
4485.5,2.543800116,0.288259,95.56169891,0.868200004,97.33390045,196.3516998
4486,2.546499968,0.312097997,92.73529816,0.872300029,99.60520172,203.8470001
4486.5,2.547699928,0.301063985,98.49420166,0.74970001,99.67289734,211.5251923
4487,2.5546,0.294681996,102.8694992,0.812099993,97.6957016,201.7299957
4487.5,2.557300091,0.270144016,102.3490982,0.819000006,99.82589722,201.335495
4488,2.561000109,0.275052995,105.6046982,0.797200024,99.00990295,207.5623932
4488.5,2.557100058,0.281186998,101.058197,0.934599996,95.13179016,191.5952148
4489,2.558199883,0.287917018,101.3255997,0.920700014,95.51089478,191.6372986
4489.5,2.564899921,0.293457001,101.9424973,0.902400017,95.48709869,194.8981018
4490,2.5625,0.272585988,103.603302,0.923500001,95.31009674,191.2445068
4490.5,2.559499979,0.282815009,104.8244019,0.878600001,96.3635025,196.0951996
4491,2.545900106,0.295109987,94.14399719,0.976400018,94.93969727,193.7212982
4491.5,2.551800013,0.289130986,106.2164002,0.797100008,98.83659363,210.7962952
4492,2.54550004,0.302937001,106.2829971,0.756399989,98.31780243,209.4389038
4492.5,2.548199892,0.315357,105.7333984,0.838199973,97.71050263,204.5625
4493,2.550899983,0.312987983,110.453598,0.718699992,101.0642014,207.8255005
4493.5,2.569000006,0.302830011,102.4714966,0.85680002,95.50029755,195.9907074
4494,2.559299946,0.31258899,99.71900177,0.888700008,94.42880249,193.3271027
4494.5,2.540600061,0.315970004,106.509903,0.761900008,98.25009918,204.8836212
4495,2.559099913,0.330954015,113.0285034,0.655600011,102.4014969,222.1622009
4495.5,2.542999983,0.321054012,110.2044983,0.74910003,100.764801,215.8928986
4496,2.547399998,0.314824015,108.8811035,0.681599975,102.4212036,220.895401
4496.5,2.5618999,0.300074011,99.86540222,0.750400007,101.1360016,215.9380951
4497,2.563299894,0.297219008,101.9927979,1.080000043,98.29750061,208.0549011
4497.5,2.567500114,0.284390003,101.2245026,0.996699989,96.17870331,201.2778931
4498,2.578500032,0.292317987,95.64659882,0.985000014,93.3082962,187.191803
4498.5,2.561399937,0.285728008,100.9481964,0.84829998,96.40900421,195.8866119
4499,2.566999912,0.309675008,108.819603,0.724900007,99.32689667,214.5122986
4499.5,2.569099903,0.294862986,98.60030365,0.6954,99.7338028,214.9208069
4500,2.546200037,0.290607005,99.33519745,0.926999986,97.35780335,201.4134064
4500.5,2.547399998,0.313304007,106.2027969,0.782500029,98.03600311,205.3961029
4501,2.552900076,0.289445996,100.9729004,0.841600001,97.50430298,201.9404907
4501.5,2.551399946,0.304733008,101.3804016,0.783100009,98.1765976,205.1036072
4502,2.559200048,0.327275008,110.745903,0.769900024,98.08070374,204.9220886
4502.5,2.568000078,0.296236008,102.9953003,0.900200009,97.34700775,201.5113983
4503,2.547100067,0.320742995,103.006897,0.910399973,99.72451019,219.5820007
4503.5,2.560899973,0.299634993,108.8183975,0.674099982,99.87979889,220.9355011
4504,2.568399906,0.310678989,107.3015976,0.71390003,99.20249939,215.1631928
4504.5,2.546700001,0.31723401,106.768898,0.717400014,101.2089996,221.1786041
4505,2.546799898,0.319645017,109.0255966,0.724099994,101.2334061,218.9010925
4505.5,2.555299997,0.327013999,107.6764984,0.72390002,97.84480286,212.9476929
4506,2.576699972,0.295019001,98.23770142,0.938199997,95.13359833,194.0404053
4506.5,2.575400114,0.300184012,96.81459808,0.862500012,97.50269318,200.9208069
4507,2.556400061,0.299620986,112.7183991,0.866599977,99.47969818,211.75
4507.5,2.539599896,0.331460983,107.6123962,0.755599976,100.6868973,219.7879791
4508,2.550199986,0.324245006,108.3806,0.749499977,98.86860657,213.3276062
4508.5,2.564500094,0.320344001,101.9064026,0.788100004,99.20900726,212.6531067
4509,2.558700085,0.340867996,101.9595032,0.807500005,99.44210053,211.6855774
4509.5,2.554699898,0.335073024,110.9422989,0.690500021,102.0604019,222.841095
4510,2.564699888,0.329847992,109.1435013,0.670099974,102.4205017,232.4024048
4510.5,2.578299999,0.312213987,103.3060989,0.716799974,100.5901032,222.5455933
4511,2.617599964,0.325116009,106.183197,0.781300008,98.8585968,218.7774963
4511.5,2.571199894,0.328872979,105.9953003,0.740199983,100.0345993,215.4230957
4512,2.630600214,0.316780001,109.8096008,0.706900001,97.03579712,213.925293
4512.5,2.561700106,0.322268993,100.5466995,0.754199982,100.6015015,213.4810028
4513,2.54640007,0.317898005,111.1120987,0.772099972,99.57209778,218.8020935
4513.5,2.580899954,0.328370005,103.6757965,0.829999983,99.61389923,224.6779022
4514,2.553999901,0.312205017,104.6712036,0.719799995,100.8217011,219.2769928
4514.5,2.556999922,0.311977983,105.3087997,0.692300022,99.8757019,212.4237976
4515,2.564100027,0.320533991,105.2733994,0.745999992,100.4021988,226.3954926
4515.5,2.577399969,0.331010014,107.9004974,0.797599971,101.2341995,227.5372925
4516,2.586299896,0.335719973,109.6788025,0.697899997,101.6532974,225.7536774
4516.5,2.551599979,0.329940975,108.5087967,0.702199996,102.4661026,228.7736054
4517,2.553600073,0.304475993,113.0660019,0.686200023,102.1163025,231.6458893
4517.5,2.555000067,0.328961968,107.7121964,0.665300012,103.5109024,228.8000031
4518,2.636699915,0.333258033,113.049202,0.717400014,103.4009018,234.8164978
4518.5,2.586699963,0.325833023,118.8738022,0.673500001,89.81490326,187.3807068
4519,2.572999954,0.28064698,115.7247009,1.655200005,85.27339935,157.6019898
4519.5,2.555700064,0.245702997,131.9020996,1.576300025,88.78910065,158.9853058
4520,2.544300079,0.260345012,129.8688049,1.654199958,87.35230255,163.5281067
4520.5,2.577800036,0.226613,123.802803,1.739500046,79.6867981,152.5774994
4521,2.640700102,0.233401999,98.14520264,2.373800039,81.99919891,146.8078003
4521.5,2.548899889,0.264546007,132.8950043,1.634699941,88.43180084,162.8804016
4522,2.549000025,0.262656003,127.7451019,1.757799983,88.99610138,164.2594147
4522.5,2.557699919,0.28194201,140.9181061,1.445500016,87.69409943,164.7142944
4523,2.544800043,0.283609986,127.7615967,1.672799945,88.69049072,167.2472992
4523.5,2.556200028,0.298878014,138.4250946,1.310799956,90.63039398,172.5359039
4524,2.550299883,0.285501987,138.6074982,1.371399999,89.80589294,169.1510925
4524.5,2.549700022,0.317398995,136.9739075,1.230399966,91.90139771,177.9913025
4525,2.551100016,0.294414014,137.1614075,1.261100054,90.48040009,173.1148071
4525.5,2.570100069,0.302744001,132.7485046,1.346699953,88.22200012,165.1938171
4526,2.581700087,0.325901985,133.406601,1.223999977,90.39170075,175.9765015
4526.5,2.557800055,0.307294011,138.6470947,1.056100011,91.44000244,180.4707031
4527,2.564899921,0.328574002,145.0868073,1.161900044,92.77570343,184.8721008
4527.5,2.553900003,0.308908999,147.2463074,1.158200026,92.97250366,184.6667023
4528,2.552400112,0.317380995,147.3370972,1.115700007,92.44439697,179.2102051
4528.5,2.546700001,0.326806992,139.0314026,1.232499957,93.376297,179.8843994
4529,2.546900034,0.330531001,136.175293,1.176300049,93.93009186,182.1802979
4529.5,2.545099735,0.339143992,135.4398956,0.951399982,98.38349915,197.699997
4530,2.523000002,0.339121014,132.9132996,0.969600022,98.70359802,203.6049042
4530.5,2.53489995,0.342664003,132.5839996,1.027099967,95.20449829,191.6157074
4531,2.528000116,0.326834977,144.857605,1.061100006,93.48239899,186.1293945
4531.5,2.540299892,0.335135996,154.8999023,1.26030004,91.51229858,176.9732971
4532,2.548700094,0.303671002,145.7413025,1.318699956,89.99919891,171.6337891
4532.5,2.649800062,0.275878996,98.58920288,1.858800054,73.82710266,149.8506012
4533,2.692699909,0.222399011,120.9488983,1.317299962,90.16100311,172.7963104
4533.5,2.578200102,0.302168995,156.8576965,1.165799975,90.56980133,169.5673218
4534,2.540800095,0.258848995,154.3370056,1.346400023,85.30439758,158.4400024
4534.5,2.537400007,0.249829009,132.3347931,2.145600081,82.90119934,143.9629974
4535,2.539400101,0.21884501,133.3242035,2.097300053,82.03959656,147.4792938
4535.5,2.564800024,0.233801991,161.9828949,1.536000013,84.79850006,163.6835022
4536,2.701400042,0.262486994,143.5585938,1.49150002,90.63929749,171.5144196
4536.5,2.556999922,0.268895,150.0480957,1.3477,93.4673996,179.5054016
4537,2.558599949,0.272262991,156.3630066,1.254899979,93.70890045,181.8567047
4537.5,2.550600052,0.281679988,149.5059967,1.33949995,91.33940125,177.5469055
4538,2.580499888,0.298029006,147.9685059,1.273100019,90.88310242,176.9362946
4538.5,2.559700012,0.293262005,149.0077972,1.213700056,92.16850281,178.5833893
4539,2.572099924,0.306030989,135.7064972,1.315899968,92.22329712,178.1125031
4539.5,2.564599991,0.313398987,139.9974976,1.163200021,92.7928009,182.528595
4540,2.546299934,0.279002994,144.6522064,1.17869997,92.54070282,182.202301
4540.5,2.555299997,0.28320998,142.4373932,1.251700044,91.15260315,173.985199
4541,2.567399979,0.279502004,140.1728058,1.342700005,90.53579712,171.7866974
4541.5,2.5776999,0.221023992,123.1069031,2.156599999,79.21469879,145.5648041
4542,2.567199945,0.200762004,124.0915985,2.725800037,78.97789764,134.9609985
4542.5,2.568000078,0.222229004,142.012207,2.217900038,90.46520233,159.6268005
4543,2.546900034,0.302507997,184.2483978,1.342000008,94.15779877,182.5958862
4543.5,2.565399885,0.264422,173.2886963,1.37590003,90.12960053,169.6252136
4544,2.542200089,0.272772998,151.6170044,1.640599966,91.18119812,177.6902008
4544.5,2.554899931,0.27075702,165.6392975,1.278699994,94.46450043,186.4515076
4545,2.547499895,0.298341006,147.1199951,1.359500051,97.17790222,181.4653931
4545.5,2.575500011,0.284447014,147.7055969,1.226999998,87.68980408,163.9131012
4546,2.565299988,0.263316989,140.7048035,1.643700004,90.35940552,167.6161041
4546.5,2.559900045,0.286868006,163.4024963,1.268100023,91.04180145,178.8948975
4547,2.585199833,0.262194008,134.6914978,1.383100033,86.84030151,171.232193
4547.5,2.578200102,0.263455987,129.2492065,1.434900045,91.84529877,184.0496979
4548,2.566499949,0.292008996,142.8677979,1.215199947,93.91850281,184.2397003
4548.5,2.558700085,0.291586012,136.394104,1.270599961,93.02200317,179.4835053
4549,2.558900118,0.249554008,135.2899017,1.434000015,86.33670044,160.065506
4549.5,2.567699909,0.226289004,109.088501,1.733299971,88.49490356,159.0505066
4550,2.609200001,0.248295009,106.5927963,1.409700036,86.23889923,163.0287018
4550.5,2.638000011,0.24919501,112.9672012,1.115300059,90.08480835,169.3159027
4551,2.602300167,0.250828981,115.792099,1.280500054,90.18250275,166.1696014
4551.5,2.553999901,0.240487009,111.6572037,1.759199977,84.88150024,147.4266052
4552,2.537199974,0.188015997,91.1690979,2.754300118,85.10700226,141.5610046
4552.5,2.532900095,0.211865991,100.504303,2.091099978,87.11070252,152.4501038
4553,2.561199904,0.22180599,107.7837982,1.866299987,88.38529968,158.9832001
4553.5,2.563699961,0.236483991,112.5326996,1.748600006,87.57340241,156.0419006
4554,2.527299881,0.212035,107.183197,2.031800032,83.93430328,143.8119965
4554.5,2.544199944,0.211923003,95.20649719,2.296099901,82.39070129,141.2998047
4555,2.559099913,0.196970999,101.3526993,2.449500084,80.00180054,140.4552002
4555.5,2.555799961,0.224909991,105.392601,3.174499989,87.52809906,158.1472931
4556,2.557499886,0.281015009,122.3697968,1.942100048,91.00400543,169.3054962
4556.5,2.586800098,0.296921998,130.5717011,1.421700001,92.3640976,173.589798
4557,2.57159996,0.30368501,134.2046967,1.15929997,93.16149902,180.3415985
4557.5,2.539999962,0.317873985,132.3549042,1.333099961,91.72049713,178.5386047
4558,2.565299988,0.310701013,132.8408051,1.375200033,91.43910217,174.3744965
4558.5,2.560600042,0.313623011,141.1549072,1.330899954,95.23760223,180.219696
4559,2.555599928,0.313553006,137.9190064,1.293799996,94.74069214,175.0003967
4559.5,2.551300049,0.32209301,134.0986023,1.302600026,94.56929016,184.7243958
4560,2.553999901,0.323536009,137.5565033,1.362499952,93.05259705,179.7151947
4560.5,2.544199944,0.28392899,127.8488998,1.44630003,95.10939789,181.8058929
4561,2.584399939,0.334527016,138.3531036,1.283200026,92.79740143,177.410202
4561.5,2.610399962,0.327120006,120.4423981,1.372099996,93.62319946,179.0877991
4562,2.559000015,0.322331011,133.0948029,1.33010006,94.86370087,186.3824005
4562.5,2.558599949,0.314253986,142.7826996,1.20599997,96.33181,190.5219879
4563,2.559600115,0.315840006,136.2534943,1.106899977,97.91190338,187.6649933
4563.5,2.546099901,0.317481011,143.753006,1.031999946,94.30310059,182.626297
4564,2.554199934,0.303806007,135.3182983,1.516600013,91.07689667,172.0982971
4564.5,2.559000015,0.291308016,125.4589996,1.726500034,89.23229981,168.4187012
4565,2.558399916,0.287683994,139.9069061,1.718999982,91.68890381,169.9694977
4565.5,2.562700033,0.294144005,130.3435974,1.656599999,89.44840241,168.8507996
4566,2.5776999,0.284776002,134.6437073,1.824100018,91.19480896,168.3592987
4566.5,2.66869998,0.294081003,132.221695,1.389600039,87.53320313,172.8493042
4567,2.568900108,0.297410995,129.6616974,1.353000045,93.77459717,175.8511963
4567.5,2.555900097,0.310158998,144.5299072,1.33130002,93.73549652,181.5251923
4568,2.552299976,0.332451999,143.8876038,1.319599986,95.13179016,184.2427979
4568.5,2.551599979,0.360675991,147.7474976,1.277899981,96.26270294,187.7097931
4569,2.566699982,0.305721998,139.1325073,1.189100027,95.4375,188.0700989
